Month,Month_text,year,Date,season,No.,type of airplane,Origin,destination,region,expect time,real time,delay time
1,Jan,2017,22/1/2017,winter,1829,A320/M,Chiang Mai,Bangkok,Central,22.2,22.27,7
1,Jan,2017,22/1/2017,winter,1830,A320/M,Chiang Mai,Bangkok,Central,23.1,23.14,4
1,Jan,2017,22/1/2017,winter,1831,A320/M,Chiang Mai,Bangkok,Central,23.4,0.12,32
1,Jan,2017,22/1/2017,winter,1834,A320/M,Chiang Mai,Suvarnabhumi,Central,6.15,6.24,9
1,Jan,2017,23/1/2017,winter,1837,B739/M,Chiang Mai,Bangkok,Central,7.01,7.02,1
1,Jan,2017,23/1/2017,winter,1840,B738/M,Chiang Mai,Bangkok,Central,7.45,7.51,6
1,Jan,2017,23/1/2017,winter,1841,B739/M,Chiang Mai,Bangkok,Central,8,8.07,7
1,Jan,2017,23/1/2017,winter,1844,A320/M,Chiang Mai,Bangkok,Central,8.2,8.41,21
1,Jan,2017,23/1/2017,winter,1845,B738/M,Chiang Mai,Bangkok,Central,8.3,8.47,17
1,Jan,2017,23/1/2017,winter,1846,A320/M,Chiang Mai,Suvarnabhumi,Central,9,9.11,11
1,Jan,2017,23/1/2017,winter,1849,A320/M,Chiang Mai,Suvarnabhumi,Central,10,10.25,25
1,Jan,2017,23/1/2017,winter,1850,B77W/H,Chiang Mai,Suvarnabhumi,Central,10.05,10.33,28
1,Jan,2017,23/1/2017,winter,1851,B739/M,Chiang Mai,Bangkok,Central,10.15,10.56,41
1,Jan,2017,23/1/2017,winter,1853,A320/M,Chiang Mai,Bangkok,Central,10.25,10.37,12
1,Jan,2017,23/1/2017,winter,1854,B772/H,Chiang Mai,Suvarnabhumi,Central,10.4,11.15,35
1,Jan,2017,23/1/2017,winter,1855,B738/M,Chiang Mai,Bangkok,Central,10.45,11.05,20
1,Jan,2017,23/1/2017,winter,1857,B739/M,Chiang Mai,Bangkok,Central,11.4,11.48,8
1,Jan,2017,23/1/2017,winter,1858,A319/M,Chiang Mai,Suvarnabhumi,Central,11.45,12.06,21
1,Jan,2017,23/1/2017,winter,1860,A320/M,Chiang Mai,Bangkok,Central,12.15,12.45,30
1,Jan,2017,23/1/2017,winter,1861,A320/M,Chiang Mai,Suvarnabhumi,Central,12.2,12.4,20
1,Jan,2017,23/1/2017,winter,1865,B738/M,Chiang Mai,Bangkok,Central,13.05,13.14,9
1,Jan,2017,23/1/2017,winter,1867,A320/M,Chiang Mai,Suvarnabhumi,Central,13.15,13.36,21
1,Jan,2017,23/1/2017,winter,1869,A320/M,Chiang Mai,Bangkok,Central,13.25,13.41,16
1,Jan,2017,23/1/2017,winter,1871,A320/M,Chiang Mai,Suvarnabhumi,Central,14.1,14.38,28
1,Jan,2017,23/1/2017,winter,1872,A320/M,Chiang Mai,Bangkok,Central,14.15,14.19,4
1,Jan,2017,23/1/2017,winter,1873,B738/M,Chiang Mai,Bangkok,Central,14.25,14.32,7
1,Jan,2017,23/1/2017,winter,1874,B739/M,Chiang Mai,Bangkok,Central,14.25,14.52,27
1,Jan,2017,23/1/2017,winter,1876,A320/M,Chiang Mai,Suvarnabhumi,Central,15,15.25,25
1,Jan,2017,23/1/2017,winter,1878,B738/M,Chiang Mai,Bangkok,Central,15.25,15.45,20
1,Jan,2017,23/1/2017,winter,1879,A320/M,Chiang Mai,Bangkok,Central,15.3,15.4,10
1,Jan,2017,23/1/2017,winter,1880,B739/M,Chiang Mai,Bangkok,Central,15.45,16.28,43
1,Jan,2017,23/1/2017,winter,1882,A320/M,Chiang Mai,Suvarnabhumi,Central,16.05,16.5,45
1,Jan,2017,23/1/2017,winter,1886,A320/M,Chiang Mai,Bangkok,Central,16.35,16.41,6
1,Jan,2017,23/1/2017,winter,1888,B739/M,Chiang Mai,Bangkok,Central,17.1,17.24,14
1,Jan,2017,23/1/2017,winter,1889,A319/M,Chiang Mai,Suvarnabhumi,Central,17.15,17.18,3
1,Jan,2017,23/1/2017,winter,1890,A320/M,Chiang Mai,Suvarnabhumi,Central,17.25,17.32,7
1,Jan,2017,23/1/2017,winter,1891,A320/M,Chiang Mai,Bangkok,Central,17.3,17.46,16
1,Jan,2017,23/1/2017,winter,1893,B739/M,Chiang Mai,Bangkok,Central,18.05,18.3,25
1,Jan,2017,23/1/2017,winter,1894,B738/M,Chiang Mai,Bangkok,Central,18.1,18.36,26
1,Jan,2017,23/1/2017,winter,1895,A320/M,Chiang Mai,Bangkok,Central,18.4,19.16,36
1,Jan,2017,23/1/2017,winter,1896,A320/M,Chiang Mai,Suvarnabhumi,Central,19.1,19.48,38
1,Jan,2017,23/1/2017,winter,1901,B739/M,Chiang Mai,Bangkok,Central,20.45,21.03,18
1,Jan,2017,23/1/2017,winter,1902,B773/H,Chiang Mai,Suvarnabhumi,Central,20.5,21.32,42
1,Jan,2017,23/1/2017,winter,1904,A320/M,Chiang Mai,Bangkok,Central,21.2,21.24,4
1,Jan,2017,23/1/2017,winter,1905,A320/M,Chiang Mai,Suvarnabhumi,Central,21.25,21.39,14
1,Jan,2017,23/1/2017,winter,1906,A320/M,Chiang Mai,Suvarnabhumi,Central,21.35,21.55,20
1,Jan,2017,23/1/2017,winter,1908,B738/M,Chiang Mai,Bangkok,Central,21.5,22.02,12
1,Jan,2017,23/1/2017,winter,1909,B738/M,Chiang Mai,Bangkok,Central,22.1,22.21,11
1,Jan,2017,23/1/2017,winter,1910,A320/M,Chiang Mai,Bangkok,Central,22.2,22.28,8
1,Jan,2017,23/1/2017,winter,1911,A320/M,Chiang Mai,Suvarnabhumi,Central,22.2,22.34,14
1,Jan,2017,23/1/2017,winter,1912,A320/M,Chiang Mai,Bangkok,Central,23.1,23.15,5
1,Jan,2017,23/1/2017,winter,1913,A320/M,Chiang Mai,Bangkok,Central,23.4,23.43,3
1,Jan,2017,23/1/2017,winter,1916,A320/M,Chiang Mai,Suvarnabhumi,Central,6.15,6.22,7
1,Jan,2017,24/1/2017,winter,1921,A320/M,Chiang Mai,Suvarnabhumi,Central,7,7.06,6
1,Jan,2017,24/1/2017,winter,1922,B739/M,Chiang Mai,Bangkok,Central,7,7.16,16
1,Jan,2017,24/1/2017,winter,1923,B738/M,Chiang Mai,Bangkok,Central,7.1,7.19,9
1,Jan,2017,24/1/2017,winter,1925,B738/M,Chiang Mai,Bangkok,Central,7.45,7.54,9
1,Jan,2017,24/1/2017,winter,1926,B738/M,Chiang Mai,Bangkok,Central,8,8.12,12
1,Jan,2017,24/1/2017,winter,1929,A320/M,Chiang Mai,Bangkok,Central,8.2,8.3,10
1,Jan,2017,24/1/2017,winter,1930,B738/M,Chiang Mai,Bangkok,Central,8.3,8.35,5
1,Jan,2017,24/1/2017,winter,1931,A320/M,Chiang Mai,Suvarnabhumi,Central,9,9.02,2
1,Jan,2017,24/1/2017,winter,1934,A320/M,Chiang Mai,Suvarnabhumi,Central,10,10.14,14
1,Jan,2017,24/1/2017,winter,1936,B739/M,Chiang Mai,Bangkok,Central,10.15,10.47,32
1,Jan,2017,24/1/2017,winter,1938,A320/M,Chiang Mai,Bangkok,Central,10.25,10.35,10
1,Jan,2017,24/1/2017,winter,1940,B738/M,Chiang Mai,Bangkok,Central,10.45,11.02,17
1,Jan,2017,24/1/2017,winter,1942,B739/M,Chiang Mai,Bangkok,Central,11.4,11.48,8
1,Jan,2017,24/1/2017,winter,1943,A319/M,Chiang Mai,Suvarnabhumi,Central,11.45,12.23,38
1,Jan,2017,24/1/2017,winter,1946,A320/M,Chiang Mai,Suvarnabhumi,Central,12.2,12.32,12
1,Jan,2017,24/1/2017,winter,1950,B739/M,Chiang Mai,Bangkok,Central,13.05,13.29,24
1,Jan,2017,24/1/2017,winter,1952,A320/M,Chiang Mai,Suvarnabhumi,Central,13.15,13.34,19
1,Jan,2017,24/1/2017,winter,1954,A320/M,Chiang Mai,Bangkok,Central,13.25,13.39,14
1,Jan,2017,24/1/2017,winter,1955,B739/M,Chiang Mai,Bangkok,Central,13.3,14.15,45
1,Jan,2017,24/1/2017,winter,1957,A320/M,Chiang Mai,Suvarnabhumi,Central,14.1,14.5,40
1,Jan,2017,24/1/2017,winter,1958,A320/M,Chiang Mai,Bangkok,Central,14.15,14.34,19
1,Jan,2017,24/1/2017,winter,1959,B738/M,Chiang Mai,Bangkok,Central,14.25,14.45,20
1,Jan,2017,24/1/2017,winter,1961,A320/M,Chiang Mai,Suvarnabhumi,Central,15,15.14,14
1,Jan,2017,24/1/2017,winter,1962,A333/H,Chiang Mai,Suvarnabhumi,Central,15.2,15.51,31
1,Jan,2017,24/1/2017,winter,1963,B738/M,Chiang Mai,Bangkok,Central,15.25,15.46,21
1,Jan,2017,24/1/2017,winter,1965,B739/M,Chiang Mai,Bangkok,Central,15.45,15.56,11
1,Jan,2017,24/1/2017,winter,1968,A320/M,Chiang Mai,Suvarnabhumi,Central,16.05,16.21,16
1,Jan,2017,24/1/2017,winter,1972,B739/M,Chiang Mai,Bangkok,Central,17.1,17.15,5
1,Jan,2017,24/1/2017,winter,1974,A320/M,Chiang Mai,Suvarnabhumi,Central,17.25,17.54,29
1,Jan,2017,24/1/2017,winter,1975,A320/M,Chiang Mai,Bangkok,Central,17.3,18.03,33
1,Jan,2017,24/1/2017,winter,1977,B739/M,Chiang Mai,Bangkok,Central,18.05,18.17,12
1,Jan,2017,24/1/2017,winter,1978,B738/M,Chiang Mai,Bangkok,Central,18.1,18.39,29
1,Jan,2017,24/1/2017,winter,1979,A320/M,Chiang Mai,Bangkok,Central,18.4,18.44,4
1,Jan,2017,24/1/2017,winter,1980,A320/M,Chiang Mai,Suvarnabhumi,Central,19.1,19.25,15
1,Jan,2017,24/1/2017,winter,1981,B738/M,Chiang Mai,Bangkok,Central,19.15,19.2,5
1,Jan,2017,24/1/2017,winter,1982,B773/H,Chiang Mai,Suvarnabhumi,Central,19.2,20,40
1,Jan,2017,24/1/2017,winter,1986,B739/M,Chiang Mai,Bangkok,Central,20.45,20.56,11
1,Jan,2017,24/1/2017,winter,1987,B773/H,Chiang Mai,Suvarnabhumi,Central,20.5,21.26,36
1,Jan,2017,24/1/2017,winter,1988,B738/M,Chiang Mai,Bangkok,Central,21.1,21.16,6
1,Jan,2017,24/1/2017,winter,1989,A320/M,Chiang Mai,Bangkok,Central,21.2,21.33,13
1,Jan,2017,24/1/2017,winter,1991,A320/M,Chiang Mai,Suvarnabhumi,Central,21.4,22.09,29
1,Jan,2017,24/1/2017,winter,1993,A320/M,Chiang Mai,Suvarnabhumi,Central,21.45,22,15
1,Jan,2017,24/1/2017,winter,1994,B738/M,Chiang Mai,Bangkok,Central,21.5,21.55,5
1,Jan,2017,24/1/2017,winter,1995,B738/M,Chiang Mai,Bangkok,Central,22.1,22.14,4
1,Jan,2017,24/1/2017,winter,1996,A320/M,Chiang Mai,Bangkok,Central,22.2,22.31,11
1,Jan,2017,24/1/2017,winter,1997,A320/M,Chiang Mai,Bangkok,Central,23.1,23.11,1
1,Jan,2017,24/1/2017,winter,1998,A320/M,Chiang Mai,Bangkok,Central,23.4,23.46,6
1,Jan,2017,24/1/2017,winter,2000,A320/M,Chiang Mai,Suvarnabhumi,Central,6.15,6.23,8
1,Jan,2017,24/1/2017,winter,2003,B739/M,Chiang Mai,Bangkok,Central,6.5,6.56,6
1,Jan,2017,25/1/2017,winter,2004,A320/M,Chiang Mai,Suvarnabhumi,Central,7.01,7.02,1
1,Jan,2017,25/1/2017,winter,2007,B738/M,Chiang Mai,Bangkok,Central,7.45,8.04,19
1,Jan,2017,25/1/2017,winter,2008,B739/M,Chiang Mai,Bangkok,Central,8,8.08,8
1,Jan,2017,25/1/2017,winter,2011,A320/M,Chiang Mai,Bangkok,Central,8.2,8.33,13
1,Jan,2017,25/1/2017,winter,2012,B738/M,Chiang Mai,Bangkok,Central,8.3,8.38,8
1,Jan,2017,25/1/2017,winter,2013,A320/M,Chiang Mai,Suvarnabhumi,Central,9,9.07,7
1,Jan,2017,25/1/2017,winter,2017,B739/M,Chiang Mai,Bangkok,Central,10.15,10.5,35
1,Jan,2017,25/1/2017,winter,2019,A320/M,Chiang Mai,Bangkok,Central,10.25,10.36,11
1,Jan,2017,25/1/2017,winter,2021,B738/M,Chiang Mai,Bangkok,Central,10.45,11.18,33
1,Jan,2017,25/1/2017,winter,2023,B739/M,Chiang Mai,Bangkok,Central,11.4,11.55,15
1,Jan,2017,25/1/2017,winter,2026,A320/M,Chiang Mai,Bangkok,Central,12.15,12.56,41
1,Jan,2017,25/1/2017,winter,2027,A320/M,Chiang Mai,Suvarnabhumi,Central,12.2,12.5,30
1,Jan,2017,25/1/2017,winter,2031,B739/M,Chiang Mai,Bangkok,Central,13.05,13.23,18
1,Jan,2017,25/1/2017,winter,2033,A320/M,Chiang Mai,Suvarnabhumi,Central,13.15,13.31,16
1,Jan,2017,25/1/2017,winter,2035,A320/M,Chiang Mai,Bangkok,Central,13.25,13.41,16
1,Jan,2017,25/1/2017,winter,2036,B738/M,Chiang Mai,Bangkok,Central,13.3,14.02,32
1,Jan,2017,25/1/2017,winter,2038,A320/M,Chiang Mai,Bangkok,Central,14.15,14.21,6
1,Jan,2017,25/1/2017,winter,2039,B738/M,Chiang Mai,Bangkok,Central,14.25,14.43,18
1,Jan,2017,25/1/2017,winter,2041,A320/M,Chiang Mai,Suvarnabhumi,Central,14.5,15.05,15
1,Jan,2017,25/1/2017,winter,2042,A320/M,Chiang Mai,Suvarnabhumi,Central,15,15.14,14
1,Jan,2017,25/1/2017,winter,2044,B738/M,Chiang Mai,Bangkok,Central,15.25,16,35
1,Jan,2017,25/1/2017,winter,2046,B739/M,Chiang Mai,Bangkok,Central,15.45,16.12,27
1,Jan,2017,25/1/2017,winter,2052,A320/M,Chiang Mai,Bangkok,Central,16.35,16.55,20
1,Jan,2017,25/1/2017,winter,2053,AT75/M,Chiang Mai,Bangkok,Central,17,17.02,2
1,Jan,2017,25/1/2017,winter,2054,B739/M,Chiang Mai,Bangkok,Central,17.1,17.3,20
1,Jan,2017,25/1/2017,winter,2055,A319/M,Chiang Mai,Suvarnabhumi,Central,17.15,17.25,10
1,Jan,2017,25/1/2017,winter,2056,A320/M,Chiang Mai,Suvarnabhumi,Central,17.25,17.44,19
1,Jan,2017,25/1/2017,winter,2057,A320/M,Chiang Mai,Bangkok,Central,17.3,17.53,23
1,Jan,2017,25/1/2017,winter,2059,B738/M,Chiang Mai,Bangkok,Central,18.05,18.37,32
1,Jan,2017,25/1/2017,winter,2060,B738/M,Chiang Mai,Bangkok,Central,18.1,18.46,36
1,Jan,2017,25/1/2017,winter,2063,B773/H,Chiang Mai,Suvarnabhumi,Central,19.2,20.04,44
1,Jan,2017,25/1/2017,winter,2067,B738/M,Chiang Mai,Bangkok,Central,20.45,20.49,4
1,Jan,2017,25/1/2017,winter,2068,B773/H,Chiang Mai,Suvarnabhumi,Central,20.5,21.27,37
1,Jan,2017,25/1/2017,winter,2069,B738/M,Chiang Mai,Bangkok,Central,21.1,21.17,7
1,Jan,2017,25/1/2017,winter,2070,A320/M,Chiang Mai,Bangkok,Central,21.2,21.4,20
1,Jan,2017,25/1/2017,winter,2071,A320/M,Chiang Mai,Suvarnabhumi,Central,21.25,21.32,7
1,Jan,2017,25/1/2017,winter,2072,A319/M,Chiang Mai,Suvarnabhumi,Central,21.4,22.25,45
1,Jan,2017,25/1/2017,winter,2074,B739/M,Chiang Mai,Bangkok,Central,21.5,22.13,23
1,Jan,2017,25/1/2017,winter,2076,B738/M,Chiang Mai,Bangkok,Central,22.1,22.3,20
1,Jan,2017,25/1/2017,winter,2077,A320/M,Chiang Mai,Bangkok,Central,22.2,22.36,16
1,Jan,2017,25/1/2017,winter,2078,A320/M,Chiang Mai,Bangkok,Central,23.1,23.11,1
1,Jan,2017,25/1/2017,winter,2081,A320/M,Chiang Mai,Suvarnabhumi,Central,6.15,6.27,12
1,Jan,2017,26/1/2017,winter,2084,A320/M,Chiang Mai,Suvarnabhumi,Central,7.05,7.1,5
1,Jan,2017,26/1/2017,winter,2085,B739/M,Chiang Mai,Bangkok,Central,7.05,7.07,2
1,Jan,2017,26/1/2017,winter,2086,B738/M,Chiang Mai,Bangkok,Central,7.1,7.13,3
1,Jan,2017,26/1/2017,winter,2088,B738/M,Chiang Mai,Bangkok,Central,7.45,7.55,10
1,Jan,2017,26/1/2017,winter,2089,B739/M,Chiang Mai,Bangkok,Central,8,8.08,8
1,Jan,2017,26/1/2017,winter,2092,A320/M,Chiang Mai,Bangkok,Central,8.2,8.25,5
1,Jan,2017,26/1/2017,winter,2093,B738/M,Chiang Mai,Bangkok,Central,8.3,9.05,35
1,Jan,2017,26/1/2017,winter,2094,A320/M,Chiang Mai,Suvarnabhumi,Central,9,9.07,7
1,Jan,2017,26/1/2017,winter,2097,A320/M,Chiang Mai,Suvarnabhumi,Central,10,10.24,24
1,Jan,2017,26/1/2017,winter,2098,B77W/H,Chiang Mai,Suvarnabhumi,Central,10.05,10.17,12
1,Jan,2017,26/1/2017,winter,2099,B739/M,Chiang Mai,Bangkok,Central,10.15,10.58,43
1,Jan,2017,26/1/2017,winter,2101,A320/M,Chiang Mai,Bangkok,Central,10.25,10.47,22
1,Jan,2017,26/1/2017,winter,2103,B738/M,Chiang Mai,Bangkok,Central,10.45,11.12,27
1,Jan,2017,26/1/2017,winter,2106,B739/M,Chiang Mai,Bangkok,Central,11.4,11.47,7
1,Jan,2017,26/1/2017,winter,2108,A320/M,Chiang Mai,Bangkok,Central,12.15,12.54,39
1,Jan,2017,26/1/2017,winter,2109,A319/M,Chiang Mai,Suvarnabhumi,Central,12.2,12.24,4
1,Jan,2017,26/1/2017,winter,2114,B738/M,Chiang Mai,Bangkok,Central,13.05,13.17,12
1,Jan,2017,26/1/2017,winter,2116,A320/M,Chiang Mai,Suvarnabhumi,Central,13.15,13.33,18
1,Jan,2017,26/1/2017,winter,2118,A320/M,Chiang Mai,Bangkok,Central,13.25,13.39,14
1,Jan,2017,26/1/2017,winter,2119,B739/M,Chiang Mai,Bangkok,Central,13.3,13.55,25
1,Jan,2017,26/1/2017,winter,2122,A320/M,Chiang Mai,Bangkok,Central,14.15,14.22,7
1,Jan,2017,26/1/2017,winter,2123,B738/M,Chiang Mai,Bangkok,Central,14.25,14.34,9
1,Jan,2017,26/1/2017,winter,2125,A320/M,Chiang Mai,Suvarnabhumi,Central,15,15.13,13
1,Jan,2017,26/1/2017,winter,2126,A333/H,Chiang Mai,Suvarnabhumi,Central,15.2,16.03,43
1,Jan,2017,26/1/2017,winter,2127,B738/M,Chiang Mai,Bangkok,Central,15.25,15.48,23
1,Jan,2017,26/1/2017,winter,2128,A320/M,Chiang Mai,Bangkok,Central,15.3,15.53,23
1,Jan,2017,26/1/2017,winter,2131,A320/M,Chiang Mai,Suvarnabhumi,Central,16.05,16.14,9
1,Jan,2017,26/1/2017,winter,2134,A320/M,Chiang Mai,Bangkok,Central,16.35,16.5,15
1,Jan,2017,26/1/2017,winter,2137,B739/M,Chiang Mai,Bangkok,Central,17.1,17.36,26
1,Jan,2017,26/1/2017,winter,2138,A320/M,Chiang Mai,Suvarnabhumi,Central,17.25,18.08,43
1,Jan,2017,26/1/2017,winter,2139,A320/M,Chiang Mai,Bangkok,Central,17.3,17.46,16
1,Jan,2017,26/1/2017,winter,2142,B738/M,Chiang Mai,Bangkok,Central,18.1,18.47,37
1,Jan,2017,26/1/2017,winter,2144,B738/M,Chiang Mai,Bangkok,Central,19.15,19.29,14
1,Jan,2017,26/1/2017,winter,2152,B738/M,Chiang Mai,Bangkok,Central,21.1,21.18,8
1,Jan,2017,26/1/2017,winter,2153,A320/M,Chiang Mai,Bangkok,Central,21.2,21.28,8
1,Jan,2017,26/1/2017,winter,2154,A320/M,Chiang Mai,Suvarnabhumi,Central,21.25,21.34,9
1,Jan,2017,26/1/2017,winter,2156,B739/M,Chiang Mai,Bangkok,Central,21.5,22,10
1,Jan,2017,26/1/2017,winter,2157,A320/M,Chiang Mai,Suvarnabhumi,Central,22,22.21,21
1,Jan,2017,26/1/2017,winter,2158,B738/M,Chiang Mai,Bangkok,Central,22.1,22.5,40
1,Jan,2017,26/1/2017,winter,2159,A320/M,Chiang Mai,Bangkok,Central,22.2,22.42,22
1,Jan,2017,26/1/2017,winter,2161,A320/M,Chiang Mai,Bangkok,Central,23.1,23.17,7
1,Jan,2017,26/1/2017,winter,2162,A320/M,Chiang Mai,Bangkok,Central,23.4,23.52,12
1,Jan,2017,26/1/2017,winter,2164,A320/M,Chiang Mai,Suvarnabhumi,Central,6.15,6.23,8
1,Jan,2017,27/1/2017,winter,2170,A320/M,Chiang Mai,Suvarnabhumi,Central,7,7.11,11
1,Jan,2017,27/1/2017,winter,2172,B738/M,Chiang Mai,Bangkok,Central,7.45,7.53,8
1,Jan,2017,27/1/2017,winter,2173,B739/M,Chiang Mai,Bangkok,Central,8,8.06,6
1,Jan,2017,27/1/2017,winter,2176,A320/M,Chiang Mai,Bangkok,Central,8.2,8.33,13
1,Jan,2017,27/1/2017,winter,2177,B738/M,Chiang Mai,Bangkok,Central,8.3,8.38,8
1,Jan,2017,27/1/2017,winter,2181,A320/M,Chiang Mai,Suvarnabhumi,Central,10,10.28,28
1,Jan,2017,27/1/2017,winter,2182,B773/H,Chiang Mai,Suvarnabhumi,Central,10.05,10.22,17
1,Jan,2017,27/1/2017,winter,2183,B739/M,Chiang Mai,Bangkok,Central,10.15,10.48,33
1,Jan,2017,27/1/2017,winter,2185,A320/M,Chiang Mai,Bangkok,Central,10.25,10.31,6
1,Jan,2017,27/1/2017,winter,2187,B738/M,Chiang Mai,Bangkok,Central,10.45,10.58,13
1,Jan,2017,27/1/2017,winter,2189,B738/M,Chiang Mai,Bangkok,Central,11.4,11.45,5
1,Jan,2017,27/1/2017,winter,2190,A319/M,Chiang Mai,Suvarnabhumi,Central,11.45,12.28,43
1,Jan,2017,27/1/2017,winter,2192,A320/M,Chiang Mai,Bangkok,Central,12.15,12.38,23
1,Jan,2017,27/1/2017,winter,2198,B739/M,Chiang Mai,Bangkok,Central,13.05,13.3,25
1,Jan,2017,27/1/2017,winter,2200,A320/M,Chiang Mai,Suvarnabhumi,Central,13.15,13.58,43
1,Jan,2017,27/1/2017,winter,2202,A320/M,Chiang Mai,Bangkok,Central,13.25,13.4,15
1,Jan,2017,27/1/2017,winter,2203,B739/M,Chiang Mai,Bangkok,Central,13.3,13.5,20
1,Jan,2017,27/1/2017,winter,2206,A320/M,Chiang Mai,Bangkok,Central,14.15,14.2,5
1,Jan,2017,27/1/2017,winter,2207,B738/M,Chiang Mai,Bangkok,Central,14.25,14.35,10
1,Jan,2017,27/1/2017,winter,2209,A320/M,Chiang Mai,Suvarnabhumi,Central,15,15.3,30
1,Jan,2017,27/1/2017,winter,2212,A320/M,Chiang Mai,Bangkok,Central,15.3,16.02,32
1,Jan,2017,27/1/2017,winter,2219,A320/M,Chiang Mai,Bangkok,Central,16.35,16.5,15
1,Jan,2017,27/1/2017,winter,2221,B739/M,Chiang Mai,Bangkok,Central,17.1,17.19,9
1,Jan,2017,27/1/2017,winter,2222,A320/M,Chiang Mai,Suvarnabhumi,Central,17.25,17.34,9
1,Jan,2017,27/1/2017,winter,2223,A320/M,Chiang Mai,Bangkok,Central,17.3,17.51,21
1,Jan,2017,27/1/2017,winter,2225,B738/M,Chiang Mai,Bangkok,Central,18.05,18.09,4
1,Jan,2017,27/1/2017,winter,2226,B738/M,Chiang Mai,Bangkok,Central,18.1,18.18,8
1,Jan,2017,27/1/2017,winter,2228,A320/M,Chiang Mai,Bangkok,Central,18.4,19.04,24
1,Jan,2017,27/1/2017,winter,2229,B773/H,Chiang Mai,Suvarnabhumi,Central,19.2,19.53,33
1,Jan,2017,27/1/2017,winter,2234,B739/M,Chiang Mai,Bangkok,Central,20.45,20.53,8
1,Jan,2017,27/1/2017,winter,2235,B773/H,Chiang Mai,Suvarnabhumi,Central,20.5,21.3,40
1,Jan,2017,27/1/2017,winter,2236,B738/M,Chiang Mai,Bangkok,Central,21.1,21.18,8
1,Jan,2017,27/1/2017,winter,2237,A320/M,Chiang Mai,Bangkok,Central,21.2,21.42,22
1,Jan,2017,27/1/2017,winter,2238,A320/M,Chiang Mai,Suvarnabhumi,Central,21.25,21.36,11
1,Jan,2017,27/1/2017,winter,2240,B738/M,Chiang Mai,Bangkok,Central,21.5,21.56,6
1,Jan,2017,27/1/2017,winter,2241,B738/M,Chiang Mai,Bangkok,Central,22.1,22.24,14
1,Jan,2017,27/1/2017,winter,2242,A320/M,Chiang Mai,Bangkok,Central,22.2,22.35,15
1,Jan,2017,27/1/2017,winter,2244,A320/M,Chiang Mai,Bangkok,Central,23.1,23.35,25
1,Jan,2017,27/1/2017,winter,2245,A320/M,Chiang Mai,Bangkok,Central,23.4,23.46,6
1,Jan,2017,27/1/2017,winter,2248,A320/M,Chiang Mai,Suvarnabhumi,Central,6.15,6.25,10
1,Jan,2017,28/1/2017,winter,2255,B738/M,Chiang Mai,Bangkok,Central,7.45,7.54,9
1,Jan,2017,28/1/2017,winter,2256,B739/M,Chiang Mai,Bangkok,Central,8,8.07,7
1,Jan,2017,28/1/2017,winter,2258,A320/M,Chiang Mai,Bangkok,Central,8.2,8.3,10
1,Jan,2017,28/1/2017,winter,2259,B738/M,Chiang Mai,Bangkok,Central,8.3,8.32,2
1,Jan,2017,28/1/2017,winter,2262,A320/M,Chiang Mai,Suvarnabhumi,Central,10,10.27,27
1,Jan,2017,28/1/2017,winter,2263,B77W/H,Chiang Mai,Suvarnabhumi,Central,10.05,10.23,18
1,Jan,2017,28/1/2017,winter,2264,B739/M,Chiang Mai,Bangkok,Central,10.15,10.47,32
1,Jan,2017,28/1/2017,winter,2266,A320/M,Chiang Mai,Bangkok,Central,10.25,10.29,4
1,Jan,2017,28/1/2017,winter,2267,B77W/H,Chiang Mai,Suvarnabhumi,Central,10.4,11.22,42
1,Jan,2017,28/1/2017,winter,2268,B738/M,Chiang Mai,Bangkok,Central,10.45,10.58,13
1,Jan,2017,28/1/2017,winter,2269,B739/M,Chiang Mai,Bangkok,Central,11.4,11.48,8
1,Jan,2017,28/1/2017,winter,2270,A319/M,Chiang Mai,Suvarnabhumi,Central,11.45,11.58,13
1,Jan,2017,28/1/2017,winter,2272,A320/M,Chiang Mai,Bangkok,Central,12.15,12.49,34
1,Jan,2017,28/1/2017,winter,2273,A320/M,Chiang Mai,Suvarnabhumi,Central,12.2,12.31,11
1,Jan,2017,28/1/2017,winter,2277,B739/M,Chiang Mai,Bangkok,Central,13.05,13.25,20
1,Jan,2017,28/1/2017,winter,2279,A320/M,Chiang Mai,Suvarnabhumi,Central,13.15,13.3,15
1,Jan,2017,28/1/2017,winter,2281,A320/M,Chiang Mai,Bangkok,Central,13.25,13.35,10
1,Jan,2017,28/1/2017,winter,2282,B739/M,Chiang Mai,Bangkok,Central,13.3,14.03,33
1,Jan,2017,28/1/2017,winter,2284,A320/M,Chiang Mai,Suvarnabhumi,Central,14.1,14.42,32
1,Jan,2017,28/1/2017,winter,2285,A320/M,Chiang Mai,Bangkok,Central,14.15,14.23,8
1,Jan,2017,28/1/2017,winter,2286,B738/M,Chiang Mai,Bangkok,Central,14.25,14.56,31
1,Jan,2017,28/1/2017,winter,2288,A320/M,Chiang Mai,Suvarnabhumi,Central,15,15.23,23
1,Jan,2017,28/1/2017,winter,2289,A333/H,Chiang Mai,Suvarnabhumi,Central,15.2,15.53,33
1,Jan,2017,28/1/2017,winter,2290,B738/M,Chiang Mai,Bangkok,Central,15.25,15.58,33
1,Jan,2017,28/1/2017,winter,2291,A320/M,Chiang Mai,Bangkok,Central,15.3,15.48,18
1,Jan,2017,28/1/2017,winter,2292,B739/M,Chiang Mai,Bangkok,Central,15.45,16.08,23
